processor_millis; CozIr_Co2_filtered;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
8705;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.720; SDS011 BME680 CCS1506
8706;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.721; SDS011 BME680 CCS1507
8707;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.722; SDS011 BME680 CCS1508
8708;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.723; SDS011 BME680 CCS1509
8709;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.724; SDS011 BME680 CCS1510
8710;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.725; SDS011 BME680 CCS1511
8711;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.726; SDS011 BME680 CCS1512
8712;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.727; SDS011 BME680 CCS1513
8713;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.728; SDS011 BME680 CCS1514
8714;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.729; SDS011 BME680 CCS1515
8715;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.730; SDS011 BME680 CCS1516
8716;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.731; SDS011 BME680 CCS1517
8717;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.732; SDS011 BME680 CCS1518
8718;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.733; SDS011 BME680 CCS1519
8719;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.734; SDS011 BME680 CCS1520
8720;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.735; SDS011 BME680 CCS1521
8721;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.736; SDS011 BME680 CCS1522
8722;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.737; SDS011 BME680 CCS1523
8723;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.738; SDS011 BME680 CCS1524
8724;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.739; SDS011 BME680 CCS1525
8725;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.740; SDS011 BME680 CCS1526
8726;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.741; SDS011 BME680 CCS1527
8727;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.742; SDS011 BME680 CCS1528
8728;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.743; SDS011 BME680 CCS1529
8729;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.744; SDS011 BME680 CCS1530
8730;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.745; SDS011 BME680 CCS1531
8731;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.746; SDS011 BME680 CCS1532
8732;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.747; SDS011 BME680 CCS1533
8733;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.748; SDS011 BME680 CCS1534
8734;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.749; SDS011 BME680 CCS1535
8735;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.750; SDS011 BME680 CCS1536
8736;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.751; SDS011 BME680 CCS1537
8737;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.752; SDS011 BME680 CCS1538
8738;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.753; SDS011 BME680 CCS1539
8739;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.754; SDS011 BME680 CCS1540
8740;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.755; SDS011 BME680 CCS1541
8741;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.756; SDS011 BME680 CCS1542
8742;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.757; SDS011 BME680 CCS1543
8743;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.758; SDS011 BME680 CCS1544
8744;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.759; SDS011 BME680 CCS1545
8745;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.760; SDS011 BME680 CCS1546
8746;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.761; SDS011 BME680 CCS1547
8747;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.762; SDS011 BME680 CCS1548
8748;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.763; SDS011 BME680 CCS1549
8749;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.764; SDS011 BME680 CCS1550
8750;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.765; SDS011 BME680 CCS1551
8751;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.766; SDS011 BME680 CCS1552
8752;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.767; SDS011 BME680 CCS1553
8753;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.768; SDS011 BME680 CCS1554
8754;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.769; SDS011 BME680 CCS1555
8755;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.770; SDS011 BME680 CCS1556
8756;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.771; SDS011 BME680 CCS1557
8757;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.772; SDS011 BME680 CCS1558
8758;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.773; SDS011 BME680 CCS1559
8759;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.774; SDS011 BME680 CCS1560
8760;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.775; SDS011 BME680 CCS1561
8761;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.776; SDS011 BME680 CCS1562
8762;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.777; SDS011 BME680 CCS1563
8763;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.778; SDS011 BME680 CCS1564
8764;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.779; SDS011 BME680 CCS1565
8765;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.780; SDS011 BME680 CCS1566
8766;0.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.781; SDS011 BME680 CCS1567
8767;0.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.782; SDS011 BME680 CCS1568
8768;0.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.783; SDS011 BME680 CCS1569
8769;0.108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.784; SDS011 BME680 CCS1570
8770;0.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.785; SDS011 BME680 CCS1571
8771;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.786; SDS011 BME680 CCS1572
8772;0.112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.787; SDS011 BME680 CCS1573
8773;0.114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.788; SDS011 BME680 CCS1574
8774;0.117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.789; SDS011 BME680 CCS1575
8775;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.790; SDS011 BME680 CCS1576
8776;0.124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.791; SDS011 BME680 CCS1577
8777;0.128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.792; SDS011 BME680 CCS1578
8778;0.132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.793; SDS011 BME680 CCS1579
8779;0.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.794; SDS011 BME680 CCS1580
8780;0.142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.795; SDS011 BME680 CCS1581
8781;0.146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.796; SDS011 BME680 CCS1582
8782;0.151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.797; SDS011 BME680 CCS1583
8783;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.798; SDS011 BME680 CCS1584
8784;0.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.799; SDS011 BME680 CCS1585
8785;0.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.800; SDS011 BME680 CCS1586
8786;0.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.801; SDS011 BME680 CCS1587
8787;0.176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.802; SDS011 BME680 CCS1588
8788;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.803; SDS011 BME680 CCS1589
8789;0.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.804; SDS011 BME680 CCS1590
8790;0.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.805; SDS011 BME680 CCS1591
8791;0.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.806; SDS011 BME680 CCS1592
8792;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.807; SDS011 BME680 CCS1593
8793;0.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.808; SDS011 BME680 CCS1594
8794;0.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.809; SDS011 BME680 CCS1595
8795;0.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.810; SDS011 BME680 CCS1596
8796;0.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.811; SDS011 BME680 CCS1597
8797;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.812; SDS011 BME680 CCS1598
8798;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.813; SDS011 BME680 CCS1599
8799;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.814; SDS011 BME680 CCS1600
8800;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.815; SDS011 BME680 CCS1601
8801;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.816; SDS011 BME680 CCS1602
8802;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.817; SDS011 BME680 CCS1603
8803;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.818; SDS011 BME680 CCS1604
8804;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.819; SDS011 BME680 CCS1605
8805;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.820; SDS011 BME680 CCS1606
8806;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.821; SDS011 BME680 CCS1607
8807;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.822; SDS011 BME680 CCS1608
8808;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.823; SDS011 BME680 CCS1609
8809;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.824; SDS011 BME680 CCS1610
8810;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.825; SDS011 BME680 CCS1611
8811;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.826; SDS011 BME680 CCS1612
8812;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.827; SDS011 BME680 CCS1613
8813;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.828; SDS011 BME680 CCS1614
8814;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.829; SDS011 BME680 CCS1615
8815;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.830; SDS011 BME680 CCS1616
8816;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.831; SDS011 BME680 CCS1617
8817;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.832; SDS011 BME680 CCS1618
8818;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.833; SDS011 BME680 CCS1619
8819;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.834; SDS011 BME680 CCS1620
8820;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.835; SDS011 BME680 CCS1621
8821;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.836; SDS011 BME680 CCS1622
8822;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.837; SDS011 BME680 CCS1623
8823;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.838; SDS011 BME680 CCS1624
8824;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.839; SDS011 BME680 CCS1625
8825;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.840; SDS011 BME680 CCS1626
8826;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.841; SDS011 BME680 CCS1627
8827;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.842; SDS011 BME680 CCS1628
8828;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.843; SDS011 BME680 CCS1629
8829;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.844; SDS011 BME680 CCS1630
8830;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.845; SDS011 BME680 CCS1631
8831;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.846; SDS011 BME680 CCS1632
8832;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.847; SDS011 BME680 CCS1633
8833;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.848; SDS011 BME680 CCS1634
8834;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.849; SDS011 BME680 CCS1635
8835;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.850; SDS011 BME680 CCS1636
8836;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.851; SDS011 BME680 CCS1637
8837;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.852; SDS011 BME680 CCS1638
8838;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.853; SDS011 BME680 CCS1639
8839;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.854; SDS011 BME680 CCS1640
8840;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.855; SDS011 BME680 CCS1641
8841;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.856; SDS011 BME680 CCS1642
8842;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.857; SDS011 BME680 CCS1643
8843;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.858; SDS011 BME680 CCS1644
8844;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.859; SDS011 BME680 CCS1645
8845;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.860; SDS011 BME680 CCS1646
